split,sample_idx,query_poi_id,target_poi_id,bucket,target_epoch,traj_len,positive_unique_count,positive_fact_count,parsed_ok,note
train,546,3589,3274,4,1338712586,3,2,2,True,
train,547,3589,3321,5,1339231798,9,1,1,True,
train,548,3321,3715,3,1339567701,3,6,11,True,
train,549,3589,3321,4,1334479306,37,1,4,True,
train,550,3321,3589,7,1339985553,4,1,6,True,
train,551,3321,3589,3,1340765570,3,1,6,True,
train,552,3589,3321,0,1341834213,28,1,11,True,
train,553,3589,3321,0,1342177262,8,1,12,True,
train,554,3321,3372,3,1342442931,5,5,7,True,
train,555,4119,3589,5,1344824153,12,1,1,True,
train,556,3589,3321,0,1335183155,25,1,3,True,
train,557,4967,3321,4,1345280444,3,3,13,True,
train,558,3321,3589,3,1350088752,3,2,10,True,
train,559,3595,3589,2,1351044534,3,3,6,True,
train,560,3321,2291,7,1351389290,2,3,4,True,
train,561,3321,3321,6,1336307924,9,1,2,True,
train,562,3321,515,0,1336538098,5,1,1,True,
train,563,3321,3589,3,1337146246,21,1,5,True,
train,564,1407,3321,6,1337421780,6,2,3,True,
train,565,1832,234,0,1341535190,6,21,64,True,
train,566,234,1126,0,1341794956,3,2,2,True,
train,567,312,700,2,1342187784,7,3,3,True,
train,568,1832,1818,3,1342436873,4,3,3,True,
train,569,437,1818,3,1344937477,3,4,4,True,
train,570,1832,3185,0,1336954400,2,2,2,True,
train,571,511,820,2,1337168793,2,1,1,True,
train,572,1670,1557,7,1336920818,7,1,2,True,
train,573,1557,1670,3,1339005962,3,2,7,True,
train,574,1557,1670,3,1339623494,3,2,8,True,
train,575,1670,1557,3,1340217214,2,3,4,True,
train,576,1670,1465,3,1334902946,5,2,2,True,
train,577,1557,1557,3,1341417897,2,4,6,True,
train,578,441,1569,0,1341831415,3,3,4,True,
train,579,1670,1557,0,1342596877,2,3,4,True,
train,580,1557,1670,0,1335133368,3,1,1,True,
train,581,3164,1670,6,1335599059,4,1,1,True,
train,582,1670,4739,3,1336088888,2,1,1,True,
train,583,739,1770,6,1347699352,12,1,1,True,
train,584,2265,2289,4,1350082328,9,2,4,True,
train,585,202,928,7,1351352483,10,4,4,True,
train,586,3073,3073,3,1333523487,3,1,2,True,
train,587,3720,2127,6,1338101498,13,4,7,True,
train,588,3298,3215,2,1338532945,4,2,6,True,
train,589,3298,4105,6,1338729630,3,2,2,True,
train,590,3073,3073,3,1339615015,31,8,27,True,
train,591,3073,3073,3,1339961111,3,8,28,True,
train,592,3073,3073,3,1340774894,2,8,29,True,
train,593,3073,3073,1,1335194279,80,2,3,True,
train,594,2660,2006,6,1341075277,2,1,1,True,
train,595,3073,1439,3,1341477229,9,1,1,True,
train,596,3073,4121,3,1341811862,3,1,2,True,
train,597,3073,3073,2,1342204976,10,8,16,True,
train,598,3720,2127,2,1342594610,13,1,1,True,
train,599,3215,3073,3,1335366478,5,5,12,True,
train,600,3344,3720,7,1335682930,14,1,1,True,
train,601,2127,3720,6,1336208349,18,3,6,True,
train,602,3344,3298,3,1337234763,39,4,4,True,
train,603,4121,3720,6,1337418228,3,4,8,True,
train,604,1971,1494,0,1336366606,4,2,5,True,
train,605,2436,401,0,1336524105,5,2,5,True,
train,606,2436,3144,3,1334240811,14,2,3,True,
train,607,731,3144,1,1339440647,2,1,1,True,
train,608,621,1048,7,1341066806,4,1,1,True,
train,609,3144,621,3,1341231966,7,24,29,True,
train,610,2436,621,1,1341561754,8,11,27,True,
train,611,401,1729,2,1341827955,3,1,1,True,
train,612,401,621,2,1341998626,2,23,31,True,
train,613,621,401,2,1342173178,3,2,6,True,
train,614,621,621,2,1342502476,3,24,34,True,
train,615,401,192,7,1334412025,5,2,2,True,
train,616,2436,1729,6,1343468062,6,1,1,True,
train,617,2436,3144,3,1343584855,4,4,9,True,
train,618,401,2436,7,1344702714,6,6,7,True,
train,619,731,401,2,1344941899,2,3,7,True,
train,620,2436,401,6,1345290043,3,2,2,True,
train,621,1136,4675,7,1347715693,8,1,1,True,
train,622,621,401,2,1334658307,5,1,1,True,
train,623,1342,1356,4,1350085195,4,5,5,True,
train,624,1356,1022,0,1350342712,3,2,2,True,
train,625,1136,1832,0,1350995167,4,4,4,True,
train,626,4147,4971,4,1351438574,3,5,5,True,
train,627,1136,4147,0,1352244338,13,1,1,True,
train,628,2436,3144,7,1335077743,17,1,2,True,
train,629,4652,3144,3,1335383589,6,4,6,True,
train,630,479,2436,7,1335621778,7,3,3,True,
train,631,2436,3144,3,1335886392,2,4,7,True,
train,632,2436,2436,3,1336213266,4,5,7,True,
train,633,485,746,1,1333516099,6,1,1,True,
train,634,580,356,7,1334972855,59,1,1,True,
train,635,1183,356,1,1335504663,21,7,7,True,
train,636,3482,580,4,1335685142,4,1,1,True,
train,637,580,356,1,1336122517,11,9,9,True,
train,638,1750,580,2,1336468749,6,8,14,True,
train,639,580,580,2,1337236026,2,8,15,True,
train,640,1990,1990,4,1336950357,2,1,2,True,
train,641,644,1990,2,1339456865,3,1,1,True,
train,642,1990,1990,0,1334616580,2,1,1,True,
train,643,3967,2310,1,1333525081,3,1,1,True,
train,644,2062,3967,0,1336692086,2,2,5,True,
train,645,2062,3967,0,1337296670,20,2,8,True,
train,646,2310,3967,3,1337643242,2,2,7,True,
train,647,4201,3355,2,1337768091,2,1,1,True,
train,648,365,2310,6,1338129990,6,6,6,True,
train,649,3967,1669,0,1338279546,2,1,1,True,
train,650,3967,2310,0,1338533813,4,2,9,True,
train,651,2062,3967,0,1338851981,9,2,12,True,
train,652,3967,3967,1,1339135447,8,1,1,True,
train,653,2310,2310,4,1333802404,2,2,2,True,
train,654,2062,3967,0,1339717462,20,3,20,True,
train,655,2001,2310,2,1340002702,4,6,7,True,
train,656,698,2310,2,1334153466,4,2,2,True,
train,657,2062,3967,0,1334531391,8,2,2,True,
train,658,2310,3967,2,1335311256,18,1,2,True,
train,659,2001,2310,6,1335686846,10,2,2,True,
train,660,3967,698,1,1336126462,6,5,5,True,
train,661,2310,3967,6,1336346985,4,1,1,True,
train,662,4822,3225,7,1336980486,6,1,1,True,
train,663,1407,3225,2,1351039215,2,1,1,True,
train,664,2980,3819,3,1351224539,2,2,2,True,
train,665,3225,4122,1,1333961970,3,1,1,True,
train,666,3092,3225,0,1334549123,4,1,1,True,
train,667,4122,3225,3,1335244471,5,1,1,True,
train,668,1058,1058,0,1335407077,3,2,2,True,
train,669,1201,1412,5,1335685390,2,1,1,True,
train,670,1007,1412,4,1336219598,2,1,1,True,
train,671,1412,1412,3,1341284471,2,1,1,True,
train,672,1412,1412,7,1341712558,2,1,1,True,
train,673,1412,1007,3,1342222835,2,2,2,True,
train,674,1412,1007,3,1344640400,2,2,3,True,
train,675,1007,1412,4,1345292224,3,1,2,True,
train,676,1058,1412,2,1346840516,2,1,2,True,
train,677,251,1035,5,1334475272,2,1,1,True,
train,678,1007,1058,0,1334648271,2,1,1,True,
train,679,2015,1502,0,1338514083,2,12,14,True,
train,680,2015,4865,0,1339073031,4,1,1,True,
train,681,4865,4865,5,1339329047,2,1,1,True,
train,682,1502,4865,0,1339602854,5,2,3,True,
train,683,4757,1502,3,1340242302,2,11,15,True,
train,684,371,2015,0,1340760523,2,3,5,True,
train,685,3,4865,3,1341380218,2,2,2,True,
train,686,1502,264,0,1342186740,6,1,1,True,
train,687,555,568,3,1342528805,4,4,4,True,
train,688,1068,422,3,1343401606,2,2,5,True,
train,689,2015,1502,0,1347500250,2,23,35,True,
train,690,3777,3499,3,1349647735,2,2,2,True,
train,691,3424,621,7,1350065961,5,28,29,True,
train,692,431,3499,3,1350602498,2,3,4,True,
train,693,3865,3499,0,1351118564,2,3,3,True,
train,694,3499,3499,0,1352415466,2,3,5,True,
train,695,506,3499,2,1339628212,6,1,1,True,
train,696,963,3499,0,1341529976,2,2,2,True,
train,697,2608,318,6,1343475630,2,1,1,True,
train,698,2705,616,7,1339346415,2,1,1,True,
train,699,963,4546,3,1337082857,2,1,1,True,
train,700,4546,437,0,1338178886,5,8,8,True,
train,701,339,437,3,1339496398,2,8,18,True,
train,702,4546,437,0,1351213428,3,13,14,True,
train,703,1042,404,0,1333491373,2,1,1,True,
train,704,356,628,2,1337063631,3,1,1,True,
train,705,1028,858,3,1337253868,4,1,1,True,
train,706,1463,1073,1,1338959700,2,3,3,True,
train,707,2119,1028,3,1339491792,3,2,2,True,
train,708,858,1028,3,1344571756,2,3,3,True,
train,709,1447,735,3,1347689544,2,2,2,True,
train,710,1028,1535,2,1334207670,2,1,1,True,
train,711,1028,526,1,1351141654,3,1,1,True,
train,712,356,1838,0,1334899008,3,1,1,True,
train,713,1042,1286,0,1335136330,3,2,2,True,
train,714,3804,1916,1,1333584370,5,1,1,True,
train,715,348,794,0,1337301866,7,4,11,True,
train,716,1916,794,0,1337646814,2,4,12,True,
train,717,348,1916,3,1337945912,4,4,14,True,
train,718,835,3443,4,1338087114,4,1,1,True,
train,719,1916,1916,0,1338301479,3,5,8,True,
train,720,179,1916,3,1339023886,7,5,16,True,
train,721,2721,315,6,1339920250,6,1,1,True,
train,722,315,2721,5,1341642030,20,2,2,True,
train,723,794,1916,0,1342052063,2,5,14,True,
train,724,2721,1916,7,1342870337,3,4,6,True,
train,725,348,1916,0,1333984924,9,1,1,True,
train,726,179,794,0,1344473657,2,4,19,True,
train,727,2894,802,5,1344756851,5,1,1,True,
train,728,1916,794,0,1344904941,2,4,20,True,
train,729,3824,1916,6,1345422002,2,6,7,True,
train,730,2964,1916,6,1345293323,2,5,6,True,
train,731,1916,2256,7,1347712547,17,1,2,True,
train,732,1916,1916,7,1350095285,2,6,9,True,
train,733,3436,1916,6,1351415539,21,7,10,True,
train,734,1916,1916,3,1351815467,7,7,25,True,
train,735,2256,348,3,1352249929,7,54,96,True,
train,736,348,404,5,1334385237,12,1,1,True,
train,737,3436,598,1,1336539833,25,1,1,True,
train,738,3436,1463,2,1337066976,22,1,1,True,
train,739,4092,4092,3,1336192927,3,1,1,True,
train,740,3832,4092,3,1339601650,16,2,9,True,
train,741,4092,3832,7,1339992719,6,3,5,True,
train,742,2236,872,2,1349681692,2,1,1,True,
train,743,1877,4092,3,1350045470,8,3,11,True,
train,744,872,4092,1,1350428829,2,5,5,True,
train,745,4952,1877,2,1350637095,3,2,2,True,
train,746,4092,4092,0,1351748119,6,2,3,True,
train,747,4952,2167,0,1352244882,4,3,3,True,
train,748,1774,4092,1,1337357109,12,2,2,True,
train,749,3832,3832,3,1337955097,2,2,2,True,
train,750,4092,4092,2,1338305221,6,2,2,True,
train,751,2167,4092,2,1338806112,6,3,3,True,
train,752,1864,3075,3,1336208762,4,1,1,True,
train,753,2290,2290,0,1337128659,2,1,4,True,
train,754,3075,2290,3,1341275209,2,1,2,True,
train,755,2290,2050,0,1344593108,3,1,2,True,
train,756,2290,2290,0,1334190868,2,1,1,True,
train,757,2290,2290,0,1351036013,2,1,6,True,
train,758,2290,797,0,1334659430,2,1,1,True,
train,759,1214,3573,2,1333525514,15,1,1,True,
train,760,292,4352,7,1338106540,3,1,1,True,
train,761,4555,121,2,1338277656,12,3,3,True,
train,762,4169,4527,0,1338533901,8,6,6,True,
train,763,3066,4792,7,1339238543,52,1,1,True,
train,764,1023,4445,0,1339712619,47,7,11,True,
train,765,1280,1623,3,1340059999,24,1,3,True,
train,766,4239,4396,0,1340242933,12,10,14,True,
train,767,4445,1482,1,1340770940,15,3,3,True,
train,768,1243,2354,7,1341074029,6,2,2,True,
train,769,4891,4792,2,1341832693,77,5,6,True,
train,770,2051,1101,2,1334229100,50,1,1,True,
train,771,3592,1482,2,1342170815,32,2,3,True,
train,772,4974,4942,4,1351392924,7,1,1,True,
train,773,4819,4973,3,1351688799,7,1,1,True,
train,774,4396,4445,0,1351822229,2,13,19,True,
train,775,3629,964,1,1352450311,22,4,4,True,
train,776,1053,4239,6,1334462403,3,1,2,True,
train,777,121,1101,2,1335521908,78,2,2,True,
train,778,2354,4792,5,1335676802,2,1,1,True,
train,779,4792,4352,6,1337416598,152,1,1,True,
train,780,4445,4527,1,1337658083,13,3,4,True,
train,781,4792,2671,3,1337810414,8,1,1,True,
train,782,3849,4792,2,1337959909,2,3,3,True,
train,783,632,1072,6,1339295856,2,1,1,True,
train,784,1072,1072,5,1351393555,3,2,2,True,
train,785,442,442,7,1336891875,3,1,1,True,
train,786,2660,1309,3,1338287873,2,2,2,True,
train,787,3104,3104,7,1339345792,4,2,2,True,
train,788,3104,3104,3,1342161382,2,1,1,True,
train,789,442,442,5,1336279948,2,1,1,True,
train,790,154,4763,3,1337132131,3,1,1,True,
train,791,249,403,2,1337606037,2,1,1,True,
train,792,4141,2668,3,1337961702,3,2,2,True,
train,793,4763,3460,0,1338517906,4,1,1,True,
train,794,3077,249,2,1334126726,4,3,3,True,
train,795,179,2339,6,1334477881,7,1,1,True,
train,796,3460,4763,1,1336534461,4,1,1,True,
train,797,346,244,3,1342458533,2,6,7,True,
train,798,198,2128,6,1334455079,2,1,1,True,
train,799,1803,205,0,1344940323,35,2,2,True,
train,800,1858,207,2,1345111493,3,2,2,True,
train,801,3742,202,3,1346854914,2,2,2,True,
train,802,198,207,6,1347693989,3,3,3,True,
train,803,1137,1022,3,1351214039,3,10,14,True,
train,804,1022,2006,6,1351408050,2,2,2,True,
train,805,4036,4036,6,1341723135,4,1,1,True,
train,806,4220,2278,7,1343545886,2,2,2,True,
train,807,3121,406,6,1337412699,2,6,6,True,
train,808,1881,4036,3,1339208114,2,3,3,True,
train,809,1320,4870,6,1339314294,2,1,1,True,
train,810,3658,4165,3,1333521802,3,1,1,True,
train,811,953,1668,1,1337216127,28,3,3,True,
train,812,461,285,7,1337970732,4,3,3,True,
train,813,3799,3964,2,1338295213,9,1,1,True,
train,814,3799,360,2,1339583341,25,1,1,True,
train,815,285,523,7,1339910029,3,2,2,True,
train,816,294,402,5,1334423501,24,1,1,True,
train,817,1668,830,0,1343644113,15,3,4,True,
train,818,830,1224,2,1344652751,6,8,8,True,
train,819,1668,360,2,1344942076,9,2,2,True,
train,820,3799,523,2,1350088508,5,2,2,True,
train,821,4676,666,1,1352200683,5,4,4,True,
train,822,943,1668,3,1334798768,6,1,1,True,
train,823,3799,4165,3,1335230600,11,2,2,True,
train,824,1923,523,4,1335672829,5,1,2,True,
train,825,3964,1485,5,1336196159,9,1,1,True,
train,826,4165,2147,0,1336539722,5,3,7,True,
train,827,4504,3857,7,1338144644,4,1,1,True,
train,828,2916,4699,3,1338852244,3,1,1,True,
train,829,4699,4504,0,1339622187,18,3,3,True,
train,830,740,4504,1,1341277510,2,1,1,True,
train,831,4504,1998,7,1341810473,8,1,1,True,
train,832,3609,4504,1,1342016354,2,2,2,True,
train,833,4504,4699,3,1342489101,2,2,2,True,
train,834,4699,772,0,1343105232,2,7,8,True,
train,835,4699,4699,0,1343632083,6,2,3,True,
train,836,4699,740,3,1344573447,3,1,1,True,
train,837,4504,4504,3,1344863535,4,3,3,True,
train,838,4504,1744,3,1350631932,3,2,2,True,
train,839,740,4504,1,1351077011,2,4,5,True,
train,840,4699,4504,0,1351253885,2,3,5,True,
train,841,3885,4504,6,1351470765,3,4,5,True,
train,842,4504,4699,3,1352169985,3,3,4,True,
train,843,423,365,6,1333877059,4,1,1,True,
train,844,357,1100,1,1337253386,9,1,1,True,
train,845,2973,1075,6,1337416116,2,1,1,True,
train,846,2133,933,6,1339315973,5,1,1,True,
train,847,4745,310,3,1334129558,5,1,1,True,
train,848,310,1783,2,1334642029,7,1,1,True,
train,849,4745,33,3,1335011767,3,1,1,True,
train,850,348,4745,6,1335637153,4,3,3,True,
train,851,1203,1236,2,1336115793,2,3,3,True,
train,852,1138,2398,1,1339220661,11,2,2,True,
train,853,1742,1138,0,1339560974,8,2,3,True,
train,854,1856,1742,1,1339995006,3,2,2,True,
train,855,1138,1742,1,1341206062,3,2,3,True,
train,856,1742,1138,0,1341810696,2,2,5,True,
train,857,812,2602,2,1342215222,7,1,1,True,
train,858,1742,1856,1,1342571521,5,2,4,True,
train,859,1300,1742,6,1343604395,3,1,1,True,
train,860,54,1978,3,1334748210,3,1,1,True,
train,861,2602,1856,0,1345423398,2,7,16,True,
train,862,981,2602,2,1350034428,2,2,2,True,
train,863,1856,1742,0,1350437427,2,2,14,True,
train,864,3610,1742,0,1351215905,5,3,15,True,
train,865,1856,3610,0,1352248317,5,1,1,True,
train,866,356,4112,3,1333968983,2,1,1,True,
train,867,4868,2288,1,1346908654,2,1,1,True,
train,868,2581,3624,2,1350986728,5,1,1,True,
train,869,356,1866,7,1339334020,4,3,3,True,
train,870,4868,356,1,1342434200,3,28,38,True,
train,871,3455,3624,3,1342614484,3,1,2,True,
train,872,2288,4868,0,1343610285,3,1,1,True,
train,873,922,4868,0,1344217770,4,2,2,True,
train,874,3367,3978,3,1336084016,2,1,1,True,
train,875,3978,2163,6,1336216613,4,1,1,True,
train,876,1329,1354,0,1336695157,10,4,4,True,
train,877,3978,1329,3,1337211141,14,5,11,True,
train,878,3060,2690,0,1337648683,19,1,1,True,
train,879,2101,3978,3,1337790174,5,5,8,True,
train,880,2311,3978,3,1337946265,5,6,9,True,
train,881,3060,3978,1,1338289932,16,1,1,True,
train,882,3060,2690,1,1338530214,5,2,2,True,
train,883,1902,3543,3,1339171518,41,1,1,True,
train,884,2792,3978,3,1339600539,48,10,14,True,
train,885,3060,2690,0,1339724489,9,4,6,True,
train,886,3060,2690,0,1339985144,10,4,7,True,
train,887,2311,2793,0,1340237428,2,2,5,True,
train,888,3367,3978,7,1333816444,2,1,1,True,
train,889,3978,3978,3,1340753987,3,10,15,True,
train,890,1502,2311,3,1341829478,41,7,9,True,
train,891,1442,912,3,1342179332,20,11,11,True,
train,892,3978,2793,0,1345421005,3,2,9,True,
train,893,1502,3978,3,1346844144,7,12,20,True,
train,894,3794,3978,4,1347699217,12,6,8,True,
train,895,3060,2690,0,1350436746,12,6,15,True,
train,896,3543,3978,2,1333966227,2,1,1,True,
train,897,3543,3794,6,1351396258,32,2,2,True,
train,898,1502,2311,3,1352115610,5,9,13,True,
train,899,3978,3978,6,1334530014,3,1,1,True,
train,900,3978,919,6,1335020051,5,1,1,True,
train,901,1840,1840,0,1337211904,9,6,14,True,
train,902,823,1840,0,1337643904,7,7,16,True,
train,903,1840,192,0,1337930928,5,14,14,True,
train,904,1321,1840,0,1338248703,5,8,18,True,
train,905,1321,1840,0,1338853504,8,8,20,True,
train,906,1321,234,0,1339112879,5,17,51,True,
train,907,1840,1840,0,1339544703,7,8,25,True,
train,908,823,1840,0,1339976704,3,8,26,True,
train,909,234,1840,0,1340754303,3,8,27,True,
train,910,1321,234,0,1341535219,14,21,64,True,
train,911,234,1840,0,1341791103,3,8,33,True,
train,912,234,1840,0,1341963905,3,8,34,True,
train,913,234,1840,0,1342136703,6,8,35,True,
train,914,234,1840,0,1342482304,5,8,37,True,
train,915,1321,234,0,1343087390,2,23,73,True,
train,916,1840,4512,0,1334312011,3,4,4,True,
train,917,234,1840,0,1343605503,3,8,38,True,
train,918,823,234,0,1344210136,2,23,75,True,
train,919,234,3212,0,1344573127,2,2,2,True,
train,920,823,234,0,1344900948,2,23,80,True,
train,921,1840,1840,0,1334879105,4,2,2,True,
train,922,234,370,2,1335521316,21,1,1,True,
train,923,234,1424,0,1336088898,12,1,1,True,
train,924,1321,1840,0,1336434303,3,6,10,True,
train,925,234,1840,0,1336693503,5,6,11,True,
train,926,1531,2603,0,1336526141,4,1,4,True,
train,927,2603,4523,0,1336975466,2,1,1,True,
train,928,1531,2603,0,1337647102,4,1,7,True,
train,929,2603,2053,0,1337907367,2,3,11,True,
train,930,4286,2135,3,1338979116,6,1,1,True,
train,931,1531,893,0,1333933430,2,2,2,True,
train,932,1531,2603,0,1334884078,3,1,2,True,
train,933,2603,2498,0,1336025165,2,1,1,True,
train,934,1829,462,6,1335689214,8,2,2,True,
train,935,1467,823,1,1336128740,3,1,1,True,
train,936,3709,3205,1,1335351168,17,1,2,True,
train,937,3868,3205,0,1338288000,4,1,1,True,
train,938,3868,3709,0,1338772496,6,2,5,True,
train,939,4348,2683,3,1339156032,10,3,6,True,
train,940,4348,2683,2,1339581491,4,1,2,True,
train,941,3868,3709,0,1340240102,3,2,7,True,
train,942,4348,2683,4,1335662469,5,1,2,True,
train,943,3868,4348,0,1342164270,2,2,7,True,
train,944,4348,2683,2,1342603650,3,1,3,True,
train,945,2217,2696,3,1342785814,3,1,1,True,
train,946,3709,4348,0,1344594500,4,2,9,True,
train,947,4348,2683,3,1345118446,2,3,8,True,
train,948,3205,2375,3,1346845041,3,1,1,True,
train,949,2617,3205,6,1347188177,2,1,1,True,
train,950,3709,585,0,1349688169,4,5,7,True,
train,951,3709,4348,0,1349956981,2,2,10,True,
train,952,4019,4921,0,1350638916,5,1,1,True,
train,953,3868,2696,0,1336563222,21,1,1,True,
train,954,3709,3868,0,1351126537,6,2,15,True,
train,955,2696,2696,3,1351745820,7,2,2,True,
train,956,3709,4019,0,1352250184,5,4,4,True,
train,957,3709,3868,0,1337216433,12,1,6,True,
train,958,2683,1465,2,1337347281,4,6,6,True,
train,959,356,1061,3,1337958619,7,4,8,True,
train,960,2537,1098,4,1336778387,5,1,3,True,
train,961,2367,1463,7,1336965830,3,4,4,True,
train,962,3734,3734,2,1352247657,3,3,3,True,
train,963,1304,596,6,1333882748,9,1,1,True,
train,964,1512,3655,6,1334549230,23,1,1,True,
train,965,810,3734,0,1334889987,14,1,1,True,
train,966,3751,596,6,1335681948,43,3,4,True,
train,967,596,2367,5,1336197520,27,2,3,True,
train,968,3734,1443,0,1336376343,5,2,3,True,
train,969,596,2367,2,1336543245,6,3,3,True,
train,970,1962,238,0,1338809708,2,3,3,True,
train,971,1501,1962,0,1339981758,2,1,1,True,
train,972,2063,3444,7,1335043125,39,1,1,True,
train,973,1076,2773,0,1335236369,4,2,3,True,
train,974,634,1968,1,1336375653,2,1,1,True,
train,975,2963,1968,0,1333971666,3,1,1,True,
train,976,758,253,6,1339996315,3,1,1,True,
train,977,4111,896,0,1344642526,4,1,1,True,
train,978,1944,2057,3,1339429149,4,2,2,True,
train,979,3388,1667,0,1341276426,3,9,14,True,
train,980,842,3388,5,1333817697,2,1,1,True,
train,981,1667,3388,0,1341456958,2,1,1,True,
