split,sample_idx,target_poi_id,target_epoch,traj_len,positive_unique_count,positive_fact_count,parsed_ok,note
train,670,1412,1336219598,2,1,1,True,
train,671,1412,1341284471,2,3,3,True,
train,672,1412,1341712558,2,4,5,True,
train,673,1007,1342222835,2,6,6,True,
train,674,1007,1344640400,2,8,8,True,
train,675,1412,1345292224,3,7,9,True,
train,676,1412,1346840516,2,7,10,True,
train,677,1035,1334475272,2,1,1,True,
train,678,1058,1334648271,2,2,2,True,
train,679,1502,1338514083,2,33,47,True,
train,680,4865,1339073031,4,1,1,True,
train,681,4865,1339329047,2,2,3,True,
train,682,4865,1339602854,5,3,6,True,
train,683,1502,1340242302,2,46,69,True,
train,684,2015,1340760523,2,6,8,True,
train,685,4865,1341380218,2,5,9,True,
train,686,264,1342186740,6,7,11,True,
train,687,568,1342528805,4,7,7,True,
train,688,422,1343401606,2,5,9,True,
train,689,1502,1347500250,2,71,98,True,
train,690,3499,1349647735,2,2,5,True,
train,691,621,1350065961,5,189,244,True,
train,692,3499,1350602498,2,4,7,True,
train,693,3499,1351118564,2,6,9,True,
train,694,3499,1352415466,2,7,12,True,
train,695,3499,1339628212,6,1,3,True,
train,696,3499,1341529976,2,1,4,True,
train,697,318,1343475630,2,3,3,True,
train,698,616,1339346415,2,5,5,True,
train,699,4546,1337082857,2,1,1,True,
train,700,437,1338178886,5,31,44,True,
train,701,437,1339496398,2,39,56,True,
train,702,437,1351213428,3,58,78,True,
train,703,404,1333491373,2,1,1,True,
train,704,628,1337063631,3,2,2,True,
train,705,858,1337253868,4,2,2,True,
train,706,1073,1338959700,2,5,6,True,
train,707,1028,1339491792,3,3,4,True,
train,708,1028,1344571756,2,4,5,True,
train,709,735,1347689544,2,7,13,True,
train,710,1535,1334207670,2,1,1,True,
train,711,526,1351141654,3,7,7,True,
train,712,1838,1334899008,3,0,0,True,
train,713,1286,1335136330,3,2,2,True,
train,714,1916,1333584370,5,1,2,True,
train,715,794,1337301866,7,8,14,True,
train,716,794,1337646814,2,8,15,True,
train,717,1916,1337945912,4,10,39,True,
train,718,3443,1338087114,4,3,3,True,
train,719,1916,1338301479,3,12,44,True,
train,720,1916,1339023886,7,14,50,True,
train,721,315,1339920250,6,7,7,True,
train,722,2721,1341642030,20,19,21,True,
train,723,1916,1342052063,2,17,62,True,
train,724,1916,1342870337,3,19,65,True,
train,725,1916,1333984924,9,2,7,True,
train,726,794,1344473657,2,13,22,True,
train,727,802,1344756851,5,7,7,True,
train,728,794,1344904941,2,14,23,True,
train,729,1916,1345422002,2,24,74,True,
train,730,1916,1345293323,2,23,72,True,
train,731,2256,1347712547,17,5,7,True,
train,732,1916,1350095285,2,26,82,True,
train,733,1916,1351415539,21,27,90,True,
train,734,1916,1351815467,7,28,93,True,
train,735,348,1352249929,7,328,517,True,
train,736,404,1334385237,12,12,19,True,
train,737,598,1336539833,25,2,2,True,
train,738,1463,1337066976,22,37,39,True,
train,739,4092,1336192927,3,1,2,True,
train,740,4092,1339601650,16,6,25,True,
train,741,3832,1339992719,6,5,11,True,
train,742,872,1349681692,2,4,5,True,
train,743,4092,1350045470,8,8,30,True,
train,744,4092,1350428829,2,8,31,True,
train,745,1877,1350637095,3,7,13,True,
train,746,4092,1351748119,6,10,36,True,
train,747,2167,1352244882,4,4,4,True,
train,748,4092,1337357109,12,2,11,True,
train,749,3832,1337955097,2,2,2,True,
train,750,4092,1338305221,6,4,16,True,
train,751,4092,1338806112,6,5,18,True,
train,752,3075,1336208762,4,3,3,True,
train,753,2290,1337128659,2,4,8,True,
train,754,2290,1341275209,2,5,10,True,
train,755,2050,1344593108,3,1,1,True,
train,756,2290,1334190868,2,1,1,True,
train,757,2290,1351036013,2,7,15,True,
train,758,797,1334659430,2,4,5,True,
train,759,3573,1333525514,15,1,1,True,
train,760,4352,1338106540,3,1,5,True,
train,761,121,1338277656,12,2,9,True,
train,762,4527,1338533901,8,5,12,True,
train,763,4792,1339238543,52,5,18,True,
train,764,4445,1339712619,47,6,17,True,
train,765,1623,1340059999,24,7,10,True,
train,766,4396,1340242933,12,11,26,True,
train,767,1482,1340770940,15,4,6,True,
train,768,2354,1341074029,6,6,8,True,
train,769,4792,1341832693,77,7,25,True,
train,770,1101,1334229100,50,0,0,True,
train,771,1482,1342170815,32,7,10,True,
train,772,4942,1351392924,7,1,1,True,
train,773,4973,1351688799,7,1,1,True,
train,774,4445,1351822229,2,11,27,True,
train,775,964,1352450311,22,49,71,True,
train,776,4239,1334462403,3,1,5,True,
train,777,1101,1335521908,78,2,4,True,
train,778,4792,1335676802,2,0,0,True,
train,779,4352,1337416598,152,1,4,True,
train,780,4527,1337658083,13,3,9,True,
train,781,2671,1337810414,8,0,0,True,
train,782,4792,1337959909,2,3,16,True,
train,783,1072,1339295856,2,2,2,True,
train,784,1072,1351393555,3,4,4,True,
train,785,442,1336891875,3,2,5,True,
train,786,1309,1338287873,2,1,1,True,
train,787,3104,1339345792,4,1,1,True,
train,788,3104,1342161382,2,2,3,True,
train,789,442,1336279948,2,1,2,True,
train,790,4763,1337132131,3,2,2,True,
train,791,403,1337606037,2,4,4,True,
train,792,2668,1337961702,3,2,3,True,
train,793,3460,1338517906,4,3,5,True,
train,794,249,1334126726,4,3,3,True,
train,795,2339,1334477881,7,6,7,True,
train,796,4763,1336534461,4,0,0,True,
train,797,244,1342458533,2,15,17,True,
train,798,2128,1334455079,2,0,0,True,
train,799,205,1344940323,35,7,8,True,
train,800,207,1345111493,3,16,17,True,
train,801,202,1346854914,2,9,9,True,
train,802,207,1347693989,3,18,19,True,
train,803,1022,1351214039,3,19,34,True,
train,804,2006,1351408050,2,11,19,True,
train,805,4036,1341723135,4,10,16,True,
train,806,2278,1343545886,2,4,4,True,
train,807,406,1337412699,2,25,26,True,
train,808,4036,1339208114,2,7,12,True,
train,809,4870,1339314294,2,18,19,True,
train,810,4165,1333521802,3,0,0,True,
train,811,1668,1337216127,28,6,8,True,
train,812,285,1337970732,4,6,10,True,
train,813,3964,1338295213,9,4,4,True,
train,814,360,1339583341,25,4,7,True,
train,815,523,1339910029,3,8,9,True,
train,816,402,1334423501,24,0,0,True,
train,817,830,1343644113,15,7,11,True,
train,818,1224,1344652751,6,34,40,True,
train,819,360,1344942076,9,10,19,True,
train,820,523,1350088508,5,11,12,True,
train,821,666,1352200683,5,20,26,True,
train,822,1668,1334798768,6,3,3,True,
train,823,4165,1335230600,11,3,5,True,
train,824,523,1335672829,5,2,3,True,
train,825,1485,1336196159,9,5,5,True,
train,826,2147,1336539722,5,9,13,True,
train,827,3857,1338144644,4,4,4,True,
train,828,4699,1338852244,3,1,1,True,
train,829,4504,1339622187,18,3,7,True,
train,830,4504,1341277510,2,3,8,True,
train,831,1998,1341810473,8,14,17,True,
train,832,4504,1342016354,2,6,15,True,
train,833,4699,1342489101,2,5,9,True,
train,834,772,1343105232,2,8,9,True,
train,835,4699,1343632083,6,8,12,True,
train,836,740,1344573447,3,2,2,True,
train,837,4504,1344863535,4,9,23,True,
train,838,1744,1350631932,3,5,6,True,
train,839,4504,1351077011,2,10,25,True,
train,840,4504,1351253885,2,11,26,True,
train,841,4504,1351470765,3,13,28,True,
train,842,4699,1352169985,3,12,19,True,
train,843,365,1333877059,4,0,0,True,
train,844,1100,1337253386,9,2,2,True,
train,845,1075,1337416116,2,8,8,True,
train,846,933,1339315973,5,2,2,True,
train,847,310,1334129558,5,0,0,True,
train,848,1783,1334642029,7,0,0,True,
train,849,33,1335011767,3,0,0,True,
train,850,4745,1335637153,4,5,8,True,
train,851,1236,1336115793,2,9,24,True,
train,852,2398,1339220661,11,6,6,True,
train,853,1138,1339560974,8,6,6,True,
train,854,1742,1339995006,3,3,9,True,
train,855,1742,1341206062,3,4,11,True,
train,856,1138,1341810696,2,7,8,True,
train,857,2602,1342215222,7,1,1,True,
train,858,1856,1342571521,5,11,27,True,
train,859,1742,1343604395,3,7,18,True,
train,860,1978,1334748210,3,0,0,True,
train,861,1856,1345423398,2,11,28,True,
train,862,2602,1350034428,2,3,4,True,
train,863,1742,1350437427,2,9,20,True,
train,864,1742,1351215905,5,11,22,True,
train,865,3610,1352248317,5,1,1,True,
train,866,4112,1333968983,2,0,0,True,
train,867,2288,1346908654,2,2,2,True,
train,868,3624,1350986728,5,5,6,True,
train,869,1866,1339334020,4,3,3,True,
train,870,356,1342434200,3,362,528,True,
train,871,3624,1342614484,3,1,1,True,
train,872,4868,1343610285,3,1,1,True,
train,873,4868,1344217770,4,2,2,True,
train,874,3978,1336084016,2,5,10,True,
train,875,2163,1336216613,4,1,1,True,
train,876,1354,1336695157,10,6,8,True,
train,877,1329,1337211141,14,13,19,True,
train,878,2690,1337648683,19,1,1,True,
train,879,3978,1337790174,5,9,27,True,
train,880,3978,1337946265,5,10,28,True,
train,881,3978,1338289932,16,12,34,True,
train,882,2690,1338530214,5,3,5,True,
train,883,3543,1339171518,41,3,5,True,
train,884,3978,1339600539,48,14,47,True,
train,885,2690,1339724489,9,5,13,True,
train,886,2690,1339985144,10,6,14,True,
train,887,2793,1340237428,2,4,5,True,
train,888,3978,1333816444,2,1,1,True,
train,889,3978,1340753987,3,18,54,True,
train,890,2311,1341829478,41,24,36,True,
train,891,912,1342179332,20,52,57,True,
train,892,2793,1345421005,3,7,12,True,
train,893,3978,1346844144,7,22,71,True,
train,894,3978,1347699217,12,23,73,True,
train,895,2690,1350436746,12,12,25,True,
train,896,3978,1333966227,2,1,2,True,
train,897,3794,1351396258,32,29,36,True,
train,898,2311,1352115610,5,32,52,True,
train,899,3978,1334530014,3,3,5,True,
train,900,919,1335020051,5,2,2,True,
train,901,1840,1337211904,9,7,19,True,
train,902,1840,1337643904,7,8,21,True,
train,903,192,1337930928,5,95,116,True,
train,904,1840,1338248703,5,10,24,True,
train,905,1840,1338853504,8,11,26,True,
train,906,234,1339112879,5,95,183,True,
train,907,1840,1339544703,7,13,32,True,
train,908,1840,1339976704,3,14,34,True,
train,909,1840,1340754303,3,15,35,True,
train,910,234,1341535219,14,117,232,True,
train,911,1840,1341791103,3,17,41,True,
train,912,1840,1341963905,3,18,42,True,
train,913,1840,1342136703,6,19,43,True,
train,914,1840,1342482304,5,21,45,True,
train,915,234,1343087390,2,133,262,True,
train,916,4512,1334312011,3,6,6,True,
train,917,1840,1343605503,3,22,47,True,
train,918,234,1344210136,2,137,268,True,
train,919,3212,1344573127,2,5,5,True,
train,920,234,1344900948,2,144,282,True,
train,921,1840,1334879105,4,2,3,True,
train,922,370,1335521316,21,1,1,True,
train,923,1424,1336088898,12,0,0,True,
train,924,1840,1336434303,3,5,14,True,
train,925,1840,1336693503,5,5,15,True,
train,926,2603,1336526141,4,5,6,True,
train,927,4523,1336975466,2,1,1,True,
train,928,2603,1337647102,4,7,9,True,
train,929,2053,1337907367,2,6,11,True,
train,930,2135,1338979116,6,7,11,True,
train,931,893,1333933430,2,0,0,True,
train,932,2603,1334884078,3,3,3,True,
train,933,2498,1336025165,2,5,6,True,
train,934,462,1335689214,8,6,10,True,
train,935,823,1336128740,3,4,6,True,
train,936,3205,1335351168,17,1,1,True,
train,937,3205,1338288000,4,2,3,True,
train,938,3709,1338772496,6,5,14,True,
train,939,2683,1339156032,10,7,13,True,
train,940,2683,1339581491,4,7,14,True,
train,941,3709,1340240102,3,8,18,True,
train,942,2683,1335662469,5,2,3,True,
train,943,4348,1342164270,2,10,16,True,
train,944,2683,1342603650,3,10,17,True,
train,945,2696,1342785814,3,5,6,True,
train,946,4348,1344594500,4,12,18,True,
train,947,2683,1345118446,2,11,18,True,
train,948,2375,1346845041,3,2,2,True,
train,949,3205,1347188177,2,6,7,True,
train,950,585,1349688169,4,11,14,True,
train,951,4348,1349956981,2,15,21,True,
train,952,4921,1350638916,5,2,2,True,
train,953,2696,1336563222,21,2,2,True,
train,954,3868,1351126537,6,16,29,True,
train,955,2696,1351745820,7,7,8,True,
train,956,4019,1352250184,5,5,6,True,
train,957,3868,1337216433,12,3,12,True,
train,958,1465,1337347281,4,15,24,True,
train,959,1061,1337958619,7,21,23,True,
train,960,1098,1336778387,5,6,11,True,
train,961,1463,1336965830,3,34,35,True,
train,962,3734,1352247657,3,11,18,True,
train,963,596,1333882748,9,1,1,True,
train,964,3655,1334549230,23,2,3,True,
train,965,3734,1334889987,14,4,6,True,
train,966,596,1335681948,43,4,15,True,
train,967,2367,1336197520,27,3,7,True,
train,968,1443,1336376343,5,4,5,True,
train,969,2367,1336543245,6,3,8,True,
train,970,238,1338809708,2,8,8,True,
train,971,1962,1339981758,2,1,1,True,
train,972,3444,1335043125,39,4,4,True,
train,973,2773,1335236369,4,5,7,True,
train,974,1968,1336375653,2,1,2,True,
train,975,1968,1333971666,3,1,1,True,
train,976,253,1339996315,3,4,4,True,
train,977,896,1344642526,4,1,1,True,
train,978,2057,1339429149,4,2,2,True,
train,979,1667,1341276426,3,33,50,True,
train,980,3388,1333817697,2,1,1,True,
train,981,3388,1341456958,2,6,12,True,
train,982,1667,1341794689,3,35,52,True,
train,983,1944,1342100843,4,4,5,True,
train,984,2096,1342451934,3,4,4,True,
train,985,1667,1334064844,2,4,5,True,
train,986,3388,1334469345,6,2,5,True,
train,987,1667,1335176230,2,11,17,True,
train,988,4566,1337789705,6,1,1,True,
train,989,1904,1345279654,5,21,21,True,
train,990,2419,1338276343,35,7,9,True,
train,991,743,1338532708,7,2,2,True,
train,992,404,1339229773,45,101,147,True,
train,993,270,1340209298,5,2,2,True,
train,994,4538,1340753943,4,4,9,True,
train,995,4566,1341079668,7,4,7,True,
train,996,4579,1341824484,11,4,9,True,
train,997,2081,1337592368,2,3,5,True,
train,998,487,1334226101,4,2,2,True,
train,999,887,1336136810,5,5,5,True,
train,1000,783,1338307667,2,14,18,True,
train,1001,783,1334035667,4,3,4,True,
train,1002,397,1339485590,2,23,43,True,
train,1003,783,1340006751,3,15,20,True,
train,1004,397,1334330008,6,5,7,True,
train,1005,397,1341373607,4,28,49,True,
train,1006,397,1341584593,4,30,53,True,
train,1007,397,1342186444,3,32,57,True,
train,1008,783,1334903290,7,7,10,True,
train,1009,397,1335248830,3,9,16,True,
train,1010,1529,1339122610,3,4,7,True,
train,1011,1345,1333850880,2,0,0,True,
train,1012,414,1341346872,3,6,6,True,
train,1013,1529,1344907003,2,5,10,True,
train,1014,1529,1337216135,6,3,5,True,
train,1015,3244,1339938231,4,79,160,True,
train,1016,1969,1340248555,2,8,12,True,
train,1017,2983,1337129398,2,3,3,True,
train,1018,3370,1337387339,2,2,3,True,
train,1019,4823,1338212576,5,2,3,True,
train,1020,1787,1336968298,2,1,1,True,
train,1021,3242,1336467834,4,3,4,True,
train,1022,1650,1334394969,9,0,0,True,
train,1023,350,1335058075,11,14,16,True,
train,1024,1819,1335617069,3,2,2,True,
train,1025,356,1336050983,4,120,175,True,
train,1026,1039,1335573149,3,1,1,True,
train,1027,36,1336732571,2,4,4,True,
train,1028,1463,1337238604,2,45,48,True,
train,1029,279,1347707588,2,65,75,True,
train,1030,523,1334457940,4,0,0,True,
train,1031,249,1335344104,2,13,13,True,
train,1032,3284,1338089855,3,6,7,True,
train,1033,189,1338812812,2,3,3,True,
train,1034,404,1334733626,2,18,29,True,
train,1035,503,1341757694,3,5,5,True,
train,1036,2902,1351336406,2,5,5,True,
train,1037,318,1335605045,2,1,1,True,
train,1038,3077,1333515723,3,1,1,True,
train,1039,4460,1336138256,5,5,8,True,
train,1040,1120,1337054952,2,8,18,True,
train,1041,1321,1337401338,8,17,51,True,
train,1042,1140,1337658951,3,5,5,True,
train,1043,4460,1337777332,2,7,11,True,
train,1044,1120,1339053244,4,12,25,True,
train,1045,1120,1334118218,11,2,4,True,
train,1046,1120,1334293546,5,3,6,True,
train,1047,1377,1334660006,5,3,3,True,
train,1048,1120,1335239570,6,5,11,True,
train,1049,1120,1335403777,2,6,13,True,
train,1050,1376,1339116879,2,2,2,True,
train,1051,491,1334659324,2,2,4,True,
train,1052,8,1345306408,2,9,9,True,
train,1053,3195,1337644701,2,2,2,True,
train,1054,3195,1339113474,2,2,3,True,
train,1055,3195,1339547811,2,4,5,True,
train,1056,3618,1333859002,2,1,1,True,
train,1057,2061,1334826233,3,1,2,True,
train,1058,2932,1336366600,2,4,4,True,
train,1059,2932,1336567928,5,5,8,True,
train,1060,2932,1336998238,6,7,12,True,
train,1061,472,1337189779,4,7,8,True,
train,1062,1187,1337389267,6,6,7,True,
train,1063,670,1339567796,24,24,26,True,
train,1064,1830,1339969153,4,4,4,True,
train,1065,4056,1334329542,21,1,9,True,
train,1066,1830,1342217000,5,6,6,True,
train,1067,435,1342527320,3,10,11,True,
train,1068,1830,1343601894,3,7,7,True,
train,1069,3207,1334464081,2,2,2,True,
train,1070,279,1344897458,2,60,70,True,
train,1071,1001,1350436386,7,15,31,True,
train,1072,493,1351407648,20,9,10,True,
train,1073,670,1335236512,21,8,9,True,
train,1074,723,1335391028,3,1,1,True,
train,1075,3207,1335588093,2,5,5,True,
train,1076,2932,1336194147,4,2,2,True,
train,1077,4505,1333473199,4,0,0,True,
train,1078,2568,1337649751,9,7,13,True,
train,1079,3602,1337792876,11,9,31,True,
train,1080,2568,1338162459,3,7,14,True,
train,1081,3602,1338311181,5,11,33,True,
train,1082,2609,1338458042,3,5,5,True,
train,1083,3665,1338864124,9,3,6,True,
train,1084,3531,1339575209,32,11,25,True,
train,1085,4338,1340002960,4,10,29,True,
train,1086,4338,1333957255,13,1,1,True,
train,1087,736,1340241644,3,34,68,True,
train,1088,4893,1341388695,4,28,28,True,
train,1089,3602,1341773540,2,17,44,True,
train,1090,3665,1342581538,5,6,10,True,
train,1091,2659,1334559668,27,8,13,True,
train,1092,4338,1343631345,8,11,30,True,
train,1093,3602,1344716268,6,20,50,True,
train,1094,3531,1344907138,4,13,28,True,
train,1095,1989,1345423433,3,15,19,True,
train,1096,4338,1345273702,5,13,32,True,
train,1097,3602,1335037657,28,3,8,True,
train,1098,4955,1351287268,2,0,0,True,
train,1099,4955,1352226702,2,1,1,True,
train,1100,3602,1335635208,36,4,14,True,
train,1101,3602,1335893755,6,4,15,True,
train,1102,3602,1336150175,10,6,18,True,
train,1103,4338,1336562044,17,6,16,True,
train,1104,1469,1337402422,57,18,26,True,
train,1105,4300,1333513957,6,1,1,True,
train,1106,4842,1338209745,8,50,59,True,
train,1107,4300,1338767918,5,8,65,True,
train,1108,473,1344848120,4,32,59,True,
train,1109,4300,1333994108,25,2,9,True,
train,1110,4290,1351799313,2,6,14,True,
train,1111,4300,1335672463,96,3,38,True,
train,1112,4771,1335902811,3,2,2,True,
train,1113,473,1336564650,23,17,33,True,
train,1114,3653,1337234227,32,3,5,True,
train,1115,4771,1337627633,4,4,11,True,
train,1116,4744,1336799915,2,7,13,True,
train,1117,4744,1337154951,2,8,14,True,
train,1118,1009,1337925611,2,2,2,True,
train,1119,4744,1339022424,2,10,16,True,
train,1120,4744,1334183923,2,0,0,True,
train,1121,4744,1334366357,2,2,2,True,
train,1122,4744,1334791870,3,3,4,True,
train,1123,3691,1335168077,13,4,7,True,
train,1124,3493,1335691040,12,3,6,True,
train,1125,4744,1335883994,2,5,10,True,
train,1126,4744,1336086210,9,7,12,True,
train,1127,390,1336526927,7,24,39,True,
train,1128,390,1336701755,4,26,42,True,
